null_family,station,N,observed_score,null_median,null_minus_observed,upper_tail_local_p_32,lower_tail_local_p_32,status
fixed_7d_block_permutation,Nongzhanguan,7,0.11941506288653891,-0.02811429878421273,-0.14752936167075165,0.09375,0.9375,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Nongzhanguan,8,0.12410116029778709,-0.0018645812015355675,-0.12596574149932266,0.125,0.90625,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Nongzhanguan,9,0.14323081793730233,0.011462442979882163,-0.13176837495742016,0.09375,0.9375,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Nongzhanguan,10,0.04078388681369541,0.010880818787057114,-0.029903068026638294,0.34375,0.6875,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Nongzhanguan,11,0.04105844855672605,0.009858442997307603,-0.03120000555941845,0.375,0.65625,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Nongzhanguan,12,0.16557810254838043,0.007753220914815464,-0.15782488163356498,0.09375,0.9375,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Nongzhanguan,13,0.098355731562084,0.00679395263439671,-0.0915617789276873,0.25,0.78125,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Nongzhanguan,14,0.10506524595771766,-0.0081161741631632,-0.11318142012088085,0.15625,0.875,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Shunyi,6,0.11449300468406301,0.006473710437849173,-0.10801929424621384,0.0625,0.96875,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Shunyi,7,0.07999376617622049,-0.02612468387100977,-0.10611845004723026,0.0625,0.96875,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Shunyi,8,0.15359065216984344,-0.03170069839912793,-0.18529135056897136,0.0625,0.96875,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Shunyi,9,0.13799885228388803,-0.02618608769332636,-0.1641849399772144,0.0625,0.96875,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Shunyi,10,0.11520307335934471,-0.0364083709836174,-0.15161144434296212,0.03125,1.0,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Shunyi,11,0.08723598096341419,-0.03772054763760539,-0.12495652860101958,0.125,0.90625,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Shunyi,12,0.12777721313566448,-0.0024666345276985156,-0.130243847663363,0.09375,0.9375,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Shunyi,13,0.08281772468736895,-0.03922236011997109,-0.12204008480734005,0.15625,0.875,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Shunyi,14,0.08423420582013076,-0.03004603209817408,-0.11428023791830484,0.09375,0.9375,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Tiantan,6,-0.033353973731924696,0.010902745529694502,0.0442567192616192,0.78125,0.25,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Tiantan,7,-0.02065985410315172,-0.011266193591987973,0.009393660511163748,0.5625,0.46875,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Tiantan,8,-0.013742515553074375,0.018696692959613966,0.03243920851268834,0.625,0.40625,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Tiantan,9,0.024212271543590257,0.01719071956331557,-0.007021551980274685,0.4375,0.59375,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Tiantan,10,0.04597576726512829,0.0013333188268808008,-0.04464244843824749,0.40625,0.625,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Tiantan,11,-0.016304215384755925,0.00812931425694093,0.024433529641696858,0.65625,0.375,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Tiantan,12,0.0863447735637619,0.008394938221409921,-0.07794983534235198,0.25,0.78125,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Tiantan,13,0.07619563264908795,-0.003487592925316354,-0.0796832255744043,0.25,0.78125,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Tiantan,14,0.1021260310878298,-0.007402732694627604,-0.1095287637824574,0.125,0.90625,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Wanliu,6,0.12762233597435446,0.026783956740479602,-0.10083837923387486,0.15625,0.875,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Wanliu,7,0.15031364660000385,-0.004311456608935592,-0.15462510320893944,0.0625,0.96875,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Wanliu,8,0.17778313628861786,0.007637053428367461,-0.1701460828602504,0.03125,1.0,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Wanliu,9,0.20639885581934647,0.01520588142347616,-0.19119297439587032,0.03125,1.0,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Wanliu,10,0.1054293648996627,0.02179477753497931,-0.08363458736468339,0.1875,0.84375,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Wanliu,11,0.11359421080076365,0.013320912856409694,-0.10027329794435395,0.15625,0.875,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Wanliu,12,0.21237663484533284,0.002210663494206649,-0.2101659713511262,0.03125,1.0,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Wanliu,13,0.1609083984766144,0.0069311199262057305,-0.15397727855040866,0.09375,0.9375,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Wanliu,14,0.17791789225592478,0.008000304368220251,-0.16991758788770453,0.03125,1.0,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Wanshouxigong,6,0.015932630070596074,0.0009068212513781085,-0.015025808819217966,0.4375,0.59375,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Wanshouxigong,7,0.07099445141142566,-0.014233497343063445,-0.08522794875448911,0.125,0.90625,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Wanshouxigong,8,0.059221620029466675,-0.011898435013973451,-0.07112005504344013,0.25,0.78125,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Wanshouxigong,9,0.11084753275784492,-0.03622539284708026,-0.1470729256049252,0.09375,0.9375,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Wanshouxigong,10,0.07577638900388349,-0.02715314380917214,-0.10292953281305563,0.125,0.90625,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Wanshouxigong,11,0.04910877961644294,-0.05274906053507881,-0.10185784015152174,0.21875,0.8125,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Wanshouxigong,12,0.14407622996745173,-0.0239243230941914,-0.16800055306164313,0.09375,0.9375,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Wanshouxigong,13,0.12306121630908796,-0.04596121723007852,-0.1690224335391665,0.09375,0.9375,POST_HOC_DIAGNOSTIC_ONLY
fixed_7d_block_permutation,Wanshouxigong,14,0.18980995270987125,-0.0550801709113554,-0.24489012362122664,0.0625,0.96875,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Aotizhongxin,6,0.04239856567027825,0.04457964338775759,0.0021810777174793433,0.53125,0.5,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Aotizhongxin,7,0.05121368162670766,0.021326889379282604,-0.02988679224742506,0.3125,0.71875,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Aotizhongxin,8,0.08523223531221409,0.021250968359181235,-0.06398126695303286,0.09375,0.9375,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Aotizhongxin,9,0.09032450577931139,0.0030742730914932394,-0.08725023268781815,0.21875,0.8125,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Aotizhongxin,10,0.028324471031466982,0.006419754299965071,-0.021904716731501912,0.40625,0.625,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Aotizhongxin,11,0.003981652392786136,-0.014043689000212817,-0.018025341392998953,0.4375,0.59375,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Aotizhongxin,12,0.06922958596102723,0.005747470749817567,-0.06348211521120967,0.21875,0.8125,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Aotizhongxin,13,0.037786416000372726,-0.022291919277967163,-0.06007833527833989,0.3125,0.71875,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Aotizhongxin,14,0.09911133690934504,-0.024106880528049636,-0.12321821743739467,0.125,0.90625,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Changping,6,0.0909805871333257,0.03501614729573077,-0.05596443983759493,0.125,0.90625,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Changping,7,0.08118355593820688,0.02131670901492131,-0.05986684692328557,0.1875,0.84375,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Changping,8,0.15464583525178818,0.03746437863417716,-0.11718145661761102,0.125,0.90625,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Changping,9,0.1185524798552777,0.008761034345947272,-0.10979144550933043,0.1875,0.84375,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Changping,10,0.06505386589621673,0.048560179689192316,-0.016493686207024412,0.34375,0.6875,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Changping,11,0.10999622989894052,0.022382559546324253,-0.08761367035261627,0.125,0.90625,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Changping,12,0.11894854148845145,0.042893334790838726,-0.07605520669761273,0.15625,0.875,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Changping,13,0.07919654894717108,0.009977251690125272,-0.06921929725704581,0.28125,0.75,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Changping,14,0.11865294737245605,0.006484248314256077,-0.11216869905819997,0.15625,0.875,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Dingling,6,0.09710537868217659,0.04159652121936374,-0.055508857462812845,0.1875,0.84375,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Dingling,7,0.13741994403860197,0.04029650880362476,-0.09712343523497721,0.0625,0.96875,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Dingling,8,0.1791568875894824,0.04035879462005836,-0.13879809296942403,0.0625,0.96875,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Dingling,9,0.08183899920183463,0.05842543425200617,-0.023413564949828457,0.34375,0.6875,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Dingling,10,0.05082228062679052,0.04146225079305109,-0.00936002983373943,0.5,0.53125,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Dingling,11,0.10836385144013254,0.030500804475168286,-0.07786304696496425,0.1875,0.84375,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Dingling,12,0.12135130549103275,0.03374845045011793,-0.08760285504091482,0.15625,0.875,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Dingling,13,0.057601110434825936,0.040449193784533356,-0.01715191665029258,0.5,0.53125,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Dingling,14,0.066966727655712,0.01638076741125307,-0.05058596024445893,0.34375,0.6875,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Dongsi,6,0.11857430450108279,0.07495396138295776,-0.04362034311812503,0.25,0.78125,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Dongsi,7,0.14134637965120986,0.08382156016393509,-0.05752481948727477,0.21875,0.8125,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Dongsi,8,0.18777808964249582,0.06534147867063565,-0.12243661097186016,0.09375,0.9375,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Dongsi,9,0.22155679300434367,0.07582235342069758,-0.14573443958364607,0.0625,0.96875,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Dongsi,10,0.12744720086918573,0.07563956136623766,-0.051807639502948075,0.28125,0.75,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Dongsi,11,0.11464153436251306,0.03709612670739621,-0.07754540765511686,0.3125,0.71875,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Dongsi,12,0.1990768341453256,0.06659943388124742,-0.13247740026407817,0.1875,0.84375,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Dongsi,13,0.1704582301859155,0.05937235205748821,-0.11108587812842728,0.1875,0.84375,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Dongsi,14,0.19664165218621224,0.046060490255119296,-0.15058116193109294,0.03125,1.0,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Guanyuan,6,0.060597859987225854,0.024026836004546033,-0.03657102398267982,0.375,0.65625,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Guanyuan,7,0.10990165233674856,-0.0013570324284614037,-0.11125868476520996,0.125,0.90625,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Guanyuan,8,0.1793705176113494,0.04855528249932582,-0.1308152351120236,0.09375,0.9375,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Guanyuan,9,0.12954156807443548,0.059240317850880415,-0.07030125022355507,0.15625,0.875,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Guanyuan,10,0.035769713168165934,0.0061329823751480675,-0.029636730793017867,0.40625,0.625,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Guanyuan,11,0.023503332655450945,0.01570586072473062,-0.007797471930720324,0.5,0.53125,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Guanyuan,12,0.13058003202612725,0.04981134409223094,-0.08076868793389631,0.15625,0.875,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Guanyuan,13,0.0706912133762627,0.03827491036098098,-0.03241630301528173,0.375,0.65625,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Guanyuan,14,0.0818128734731828,0.039582923551734844,-0.04222994992144796,0.3125,0.71875,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Gucheng,6,0.06794184630283902,0.06886958474523831,0.0009277384423992951,0.53125,0.5,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Gucheng,7,0.12020492394111468,0.06666674980577157,-0.053538174135343106,0.1875,0.84375,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Gucheng,8,0.1453275734251666,0.0372710000031869,-0.10805657342197972,0.125,0.90625,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Gucheng,9,0.12927426750101376,0.03254573939473576,-0.096728528106278,0.09375,0.9375,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Gucheng,10,0.023847573073487626,0.059157433261095134,0.03530986018760751,0.625,0.40625,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Gucheng,11,0.01004035476437593,0.02881802201997707,0.018777667255601142,0.625,0.40625,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Gucheng,12,0.09623984265322404,0.028615093616273183,-0.06762474903695086,0.28125,0.75,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Gucheng,13,0.029637451603203507,0.019818323915851546,-0.00981912768735196,0.5,0.53125,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Gucheng,14,0.043280189949557096,0.020084523229399374,-0.023195666720157722,0.34375,0.6875,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Huairou,6,0.10039049929906779,0.05006490472272411,-0.05032559457634368,0.1875,0.84375,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Huairou,7,0.08533629193618253,0.044391502832385195,-0.040944789103797334,0.34375,0.6875,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Huairou,8,0.13922686934910863,0.03969382577126461,-0.09953304357784402,0.0625,0.96875,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Huairou,9,0.10130858810339888,0.047073696178980384,-0.054234891924418493,0.25,0.78125,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Huairou,10,0.08849247246133661,0.04474327692933912,-0.04374919553199749,0.3125,0.71875,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Huairou,11,0.09576735334987535,0.01760984509096421,-0.07815750825891114,0.28125,0.75,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Huairou,12,0.09151280278603832,0.04536110610973823,-0.04615169667630009,0.3125,0.71875,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Huairou,13,0.0700409282665393,0.020274225313172498,-0.04976670295336681,0.375,0.65625,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Huairou,14,0.07692783986801553,0.03145059849460002,-0.045477241373415515,0.375,0.65625,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Nongzhanguan,6,0.05756190939749703,0.0508160383881139,-0.006745871009383127,0.5,0.53125,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Nongzhanguan,7,0.11941506288653891,0.05001685615406867,-0.06939820673247024,0.09375,0.9375,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Nongzhanguan,8,0.12410116029778709,0.03538539703694716,-0.08871576326083994,0.09375,0.9375,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Nongzhanguan,9,0.14323081793730233,0.04384208311855684,-0.0993887348187455,0.1875,0.84375,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Nongzhanguan,10,0.04078388681369541,0.005357534578499729,-0.03542635223519568,0.40625,0.625,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Nongzhanguan,11,0.04105844855672605,0.02530560398451585,-0.0157528445722102,0.34375,0.6875,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Nongzhanguan,12,0.16557810254838043,0.007658505445048095,-0.15791959710333234,0.125,0.90625,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Nongzhanguan,13,0.098355731562084,0.02820117272623468,-0.07015455883584933,0.15625,0.875,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Nongzhanguan,14,0.10506524595771766,-0.00656144548247069,-0.11162669144018834,0.25,0.78125,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Shunyi,6,0.11449300468406301,0.056017437870437656,-0.058475566813625354,0.15625,0.875,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Shunyi,7,0.07999376617622049,0.031161265465661038,-0.04883250071055945,0.4375,0.59375,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Shunyi,8,0.15359065216984344,0.036638401010636035,-0.1169522511592074,0.0625,0.96875,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Shunyi,9,0.13799885228388803,0.0576309507726208,-0.08036790151126723,0.09375,0.9375,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Shunyi,10,0.11520307335934471,0.04435324718024383,-0.07084982617910088,0.25,0.78125,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Shunyi,11,0.08723598096341419,0.050585838056024825,-0.03665014290738936,0.375,0.65625,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Shunyi,12,0.12777721313566448,0.035692712562401405,-0.09208450057326308,0.28125,0.75,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Shunyi,13,0.08281772468736895,0.008526092365462888,-0.07429163232190605,0.25,0.78125,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Shunyi,14,0.08423420582013076,0.009088395789367633,-0.07514581003076312,0.28125,0.75,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Tiantan,6,-0.033353973731924696,0.04454925739493199,0.07790323112685668,0.78125,0.25,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Tiantan,7,-0.02065985410315172,-0.013173058732006243,0.007486795371145478,0.59375,0.4375,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Tiantan,8,-0.013742515553074375,0.01629415151839575,0.030036667071470124,0.71875,0.3125,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Tiantan,9,0.024212271543590257,0.006996662932445074,-0.017215608611145183,0.40625,0.625,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Tiantan,10,0.04597576726512829,0.031538205655616644,-0.014437561609511644,0.5,0.53125,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Tiantan,11,-0.016304215384755925,0.059294700756363644,0.07559891614111958,0.71875,0.3125,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Tiantan,12,0.0863447735637619,0.0284955406035628,-0.0578492329601991,0.34375,0.6875,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Tiantan,13,0.07619563264908795,0.026855812125109835,-0.04933982052397812,0.4375,0.59375,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Tiantan,14,0.1021260310878298,0.02735057098425256,-0.07477546010357725,0.28125,0.75,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Wanliu,6,0.12762233597435446,0.06162662961089469,-0.06599570636345978,0.21875,0.8125,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Wanliu,7,0.15031364660000385,0.07174736302709386,-0.07856628357290998,0.09375,0.9375,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Wanliu,8,0.17778313628861786,0.07620324605816726,-0.1015798902304506,0.03125,1.0,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Wanliu,9,0.20639885581934647,0.08794926886428232,-0.11844958695506415,0.0625,0.96875,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Wanliu,10,0.1054293648996627,0.05575107183700195,-0.04967829306266075,0.21875,0.8125,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Wanliu,11,0.11359421080076365,0.059099218382701775,-0.054494992418061876,0.1875,0.84375,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Wanliu,12,0.21237663484533284,0.08576747516059291,-0.12660915968473993,0.0625,0.96875,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Wanliu,13,0.1609083984766144,0.06466336555286656,-0.09624503292374784,0.09375,0.9375,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Wanliu,14,0.17791789225592478,0.05094611667911502,-0.12697177557680975,0.0625,0.96875,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Wanshouxigong,6,0.015932630070596074,0.01577591726140408,-0.00015671280919199448,0.46875,0.5625,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Wanshouxigong,7,0.07099445141142566,0.01169858061721825,-0.05929587079420741,0.25,0.78125,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Wanshouxigong,8,0.059221620029466675,0.020411201579840634,-0.038810418449626044,0.21875,0.8125,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Wanshouxigong,9,0.11084753275784492,-0.0027667451816308685,-0.11361427793947579,0.09375,0.9375,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Wanshouxigong,10,0.07577638900388349,0.030665079989364304,-0.04511130901451919,0.375,0.65625,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Wanshouxigong,11,0.04910877961644294,0.014141262158963677,-0.03496751745747926,0.40625,0.625,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Wanshouxigong,12,0.14407622996745173,0.034605508127393755,-0.10947072184005797,0.125,0.90625,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Wanshouxigong,13,0.12306121630908796,0.023871343502392103,-0.09918987280669586,0.1875,0.84375,POST_HOC_DIAGNOSTIC_ONLY
stationary_bootstrap,Wanshouxigong,14,0.18980995270987125,0.03959293865206532,-0.15021701405780594,0.0625,0.96875,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Aotizhongxin,6,0.04239856567027825,0.057109149373144825,0.014710583702866577,0.625,0.40625,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Aotizhongxin,7,0.05121368162670766,0.05392680068663128,0.0027131190599236146,0.5625,0.46875,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Aotizhongxin,8,0.08523223531221409,0.08313545553042762,-0.002096779781786476,0.46875,0.5625,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Aotizhongxin,9,0.09032450577931139,0.07827757843867347,-0.01204692734063792,0.375,0.65625,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Aotizhongxin,10,0.028324471031466982,0.09151481609115952,0.06319034505969254,0.875,0.15625,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Aotizhongxin,11,0.003981652392786136,0.07386539491186019,0.06988374251907405,0.96875,0.0625,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Aotizhongxin,12,0.06922958596102723,0.08030778453194654,0.01107819857091931,0.5625,0.46875,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Aotizhongxin,13,0.037786416000372726,0.0846524085451751,0.04686599254480237,0.84375,0.1875,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Aotizhongxin,14,0.09911133690934504,0.06920465510070252,-0.02990668180864252,0.34375,0.6875,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Changping,6,0.0909805871333257,0.077074280901812,-0.013906306231513704,0.40625,0.625,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Changping,7,0.08118355593820688,0.08163677118012028,0.0004532152419133989,0.5625,0.46875,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Changping,8,0.15464583525178818,0.12286126708249412,-0.031784568169294064,0.1875,0.84375,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Changping,9,0.1185524798552777,0.11823555772277648,-0.0003169221325012156,0.5,0.53125,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Changping,10,0.06505386589621673,0.1393988546172254,0.07434498872100867,0.96875,0.0625,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Changping,11,0.10999622989894052,0.1167607263515472,0.006764496452606683,0.5625,0.46875,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Changping,12,0.11894854148845145,0.13181697106422263,0.012868429575771181,0.625,0.40625,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Changping,13,0.07919654894717108,0.13183087723515652,0.052634328287985435,0.84375,0.1875,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Changping,14,0.11865294737245605,0.13379514168800072,0.015142194315544671,0.5625,0.46875,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Dingling,6,0.09710537868217659,0.07794024417805284,-0.019165134504123743,0.34375,0.6875,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Dingling,7,0.13741994403860197,0.10802045344832013,-0.029399490590281838,0.15625,0.875,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Dingling,8,0.1791568875894824,0.10667438557046696,-0.07248250201901543,0.0625,0.96875,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Dingling,9,0.08183899920183463,0.12269002600844976,0.040851026806615134,0.78125,0.25,POST_HOC_DIAGNOSTIC_ONLY
phase_randomized,Dingling,10,0.05082228062679052,0.11994186824751647,0.06911958762072595,0.96875,0.0625,POST_HOC_DIAGNOSTIC_ONLY
