station,N,phase,year_month_mean_variance_observed,year_month_mean_variance_null_median,status,block_mean_variance_observed,block_mean_variance_null_median,block_mean_variance_null_minus_observed,adjacent_block_covariance_observed,adjacent_block_covariance_null_median,adjacent_block_covariance_null_minus_observed,adjacent_block_correlation_observed,adjacent_block_correlation_null_median,adjacent_block_correlation_null_minus_observed,within_block_variance_observed,within_block_variance_null_median,within_block_variance_null_minus_observed,between_block_variance_observed,between_block_variance_null_median,between_block_variance_null_minus_observed,extreme_event_adjacency_observed,extreme_event_adjacency_null_median,extreme_event_adjacency_null_minus_observed,mean_run_length_observed,mean_run_length_null_median,mean_run_length_null_minus_observed,mean_reversion_rate_observed,mean_reversion_rate_null_median,mean_reversion_rate_null_minus_observed,month_boundary_crossings_observed,month_boundary_crossings_null_median,month_boundary_crossings_null_minus_observed
Dingling,12,2,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.13932953294345568,0.09641076309241095,-0.04291876985104473,0.010898346040623095,0.0305096414759574,0.019611295435334304,0.07752097551275773,0.31914735903092534,0.24162638351816762,0.5620194672574982,0.6018996408579069,0.03988017360040874,0.13932953294345568,0.09641076309241095,-0.04291876985104473,0.0,0.0,0.0,2.1052631578947367,2.5531914893617023,0.44792833146696553,0.7058823529411765,0.6666666666666666,-0.03921568627450989,43,43.0,0.0
Dingling,12,3,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.1354012674639232,0.09671144124634491,-0.038689826217578285,0.01944338784383483,0.03058365028066458,0.011140262436829747,0.14366587893179986,0.31602331677175927,0.1723574378399594,0.568792707068748,0.6021112748579958,0.0333185677892478,0.1354012674639232,0.09671144124634491,-0.038689826217578285,0.0,0.0,0.0,2.5531914893617023,2.5531914893617023,0.0,0.6554621848739496,0.6666666666666666,0.011204481792717047,44,44.0,0.0
Dingling,12,4,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.1288492786480083,0.0980319547542797,-0.0308173238937286,0.02509879519955668,0.030490216678432422,0.0053914214788757416,0.19555944412750625,0.3193835494249513,0.12382410529744503,0.5743886668942081,0.6018138925381664,0.02742522564395833,0.1288492786480083,0.0980319547542797,-0.0308173238937286,0.0,0.0,0.0,2.5531914893617023,2.5319148936170213,-0.021276595744680993,0.5966386554621849,0.6666666666666666,0.07002801120448177,43,43.0,0.0
Dingling,12,5,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.12969630761203424,0.09682945790944678,-0.032866849702587464,0.01993118518698811,0.03046219395044793,0.010531008763459821,0.15408527644579614,0.31843356103981607,0.16434828459401993,0.5734594253230749,0.6018543355452122,0.02839491022213725,0.12969630761203424,0.09682945790944678,-0.032866849702587464,0.0,0.0,0.0,2.2641509433962264,2.5319148936170213,0.2677639502207949,0.680672268907563,0.6666666666666666,-0.01400560224089642,42,42.0,0.0
Dingling,12,6,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.12800715441658694,0.09595391519308545,-0.03205323922350149,0.013022204073671412,0.030432105715989297,0.017409901642317885,0.10119382428137694,0.32478567967831246,0.22359185539693552,0.573147428768174,0.6031211943049183,0.029973765536744246,0.12800715441658694,0.09595391519308545,-0.03205323922350149,0.0,0.0,0.0,1.9672131147540983,2.5531914893617023,0.5859783746076039,0.7310924369747899,0.6666666666666666,-0.06442577030812324,42,42.0,0.0
Dingling,12,7,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.1297935746708039,0.09623447558397734,-0.03355909908682657,0.009000008737623454,0.03156931679241222,0.022569308054788767,0.06860247293241631,0.32535605323570826,0.256753580303292,0.5717739225686812,0.603919694279992,0.03214577171131083,0.1297935746708039,0.09623447558397734,-0.03355909908682657,0.0,0.0,0.0,1.791044776119403,2.5531914893617023,0.7621467132422992,0.7815126050420168,0.6666666666666666,-0.11484593837535018,44,44.0,0.0
Dingling,12,8,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.11923827772267528,0.09579356912090858,-0.0234447086017667,0.01525608102594794,0.031166712114731605,0.015910631088783666,0.126488556544026,0.3267841742972125,0.20029561775318652,0.5808543051994048,0.6044497282943424,0.023595423094937562,0.11923827772267528,0.09579356912090858,-0.0234447086017667,0.0,0.0,0.0,2.2641509433962264,2.5531914893617023,0.2890405459654759,0.7647058823529411,0.6583333333333333,-0.1063725490196078,44,44.0,0.0
Dingling,12,9,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.11170697679217428,0.09520812612099354,-0.016498850671180745,0.017024071876789008,0.031179309868837247,0.01415523799204824,0.1514049489527779,0.3276807849130595,0.17627583596028162,0.5858639743818195,0.6043167378366298,0.018452763454810284,0.11170697679217428,0.09520812612099354,-0.016498850671180745,0.0,0.0,0.0,2.1052631578947367,2.5652173913043477,0.45995423340961095,0.7394957983193278,0.6583333333333333,-0.08116246498599444,43,43.0,0.0
Dingling,12,10,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.11446777757788597,0.09606428883582083,-0.01840348874206514,0.016184075140145363,0.03158118999429914,0.015397114854153775,0.14081678435533984,0.3319562707279506,0.19113948637261075,0.583649775610483,0.6027389085666806,0.01908913295619752,0.11446777757788597,0.09606428883582083,-0.01840348874206514,0.0,0.0,0.0,2.1636363636363636,2.6,0.4363636363636365,0.7542372881355932,0.6554621848739496,-0.09877510326164363,43,43.0,0.0
Dingling,12,11,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.1112172115058903,0.09647317865350577,-0.014744032852384528,0.016140477921245903,0.03132043507943245,0.015179957158186545,0.14474198934777674,0.3247601191877548,0.18001812983997809,0.5875263418114791,0.6020993337652742,0.014572991953795134,0.1112172115058903,0.09647317865350577,-0.014744032852384528,0.0,0.0,0.0,2.087719298245614,2.5106382978723403,0.4229189996267264,0.7796610169491526,0.6638655462184874,-0.1157954707306652,42,42.0,0.0
Dingling,13,0,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.1294702884673497,0.09331529676289427,-0.036154991704455436,0.007473449053851731,0.02884523284815808,0.021371783794306348,0.057601110434825936,0.3167674965950064,0.2591663861601805,0.5745059880937342,0.6067302262658892,0.03222423817215503,0.1294702884673497,0.09331529676289427,-0.036154991704455436,0.0,0.0,0.0,2.0555555555555554,2.522727272727273,0.46717171717171757,0.7272727272727273,0.6576576576576577,-0.06961506961506958,44,44.0,0.0
Dingling,13,1,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.12123529489067617,0.09283030199217837,-0.028404992898497794,0.008835060812523377,0.028388316150812862,0.019553255338289485,0.0725716470923511,0.31154398024402663,0.23897233315167554,0.5807473693362234,0.6070395698319293,0.02629220049570591,0.12123529489067617,0.09283030199217837,-0.028404992898497794,0.0,0.0,0.0,1.9473684210526316,2.477272727272727,0.5299043062200954,0.7545454545454545,0.6576576576576577,-0.0968877968877968,43,43.0,0.0
Dingling,13,2,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.1202874815558902,0.09202391125960793,-0.028263570296282264,0.008096434840921502,0.028995524055235148,0.020899089214313646,0.0669836819531556,0.31833454906468844,0.25135086711153287,0.5814382733366887,0.6080265985342785,0.0265883251975898,0.1202874815558902,0.09202391125960793,-0.028263570296282264,0.0,0.0,0.0,1.7619047619047619,2.558139534883721,0.7962347729789592,0.7727272727272727,0.6576576576576577,-0.115069615069615,42,42.0,0.0
Dingling,13,3,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.11985798876990712,0.0898450150804097,-0.03001297368949743,0.010569820821071094,0.028786082249431827,0.018216261428360733,0.08811244512678554,0.3255983449771098,0.23748589985032428,0.5812797119496553,0.6087066383082141,0.027426926358558812,0.11985798876990712,0.0898450150804097,-0.03001297368949743,0.0,0.0,0.0,1.819672131147541,2.558139534883721,0.73846740373618,0.7545454545454545,0.6576576576576577,-0.0968877968877968,43,43.0,0.0
Dingling,13,4,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.11887092863215186,0.09086098034521992,-0.028009948286931943,0.014376865126452204,0.02973631993517731,0.015359454808725108,0.12125225905228272,0.3349247880103999,0.21367252895811717,0.5800279111623018,0.6089311665340075,0.028903255371705683,0.11887092863215186,0.09086098034521992,-0.028009948286931943,0.0,0.0,0.0,2.018181818181818,2.642857142857143,0.6246753246753247,0.7363636363636363,0.6486486486486487,-0.08771498771498765,44,44.0,0.0
Dingling,13,5,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.10913132185052016,0.09001867097556487,-0.019112650874955284,0.01647009444170091,0.030663901438865857,0.014193806997164948,0.15007728588050526,0.34234062940180887,0.19226334352130361,0.5890354458193828,0.6099850679751081,0.020949622155725267,0.10913132185052016,0.09001867097556487,-0.019112650874955284,0.0,0.0,0.0,2.0943396226415096,2.5952380952380953,0.5008984725965857,0.7636363636363637,0.6576576576576577,-0.10597870597870596,44,44.0,0.0
Dingling,13,6,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.10513964472720329,0.0905357842363187,-0.014603860490884593,0.01813086131484417,0.030550092183971585,0.012419230869127416,0.17056659580511446,0.3338891239055621,0.16332252810044762,0.5947810626309954,0.6083965385948158,0.0136154759638204,0.10513964472720329,0.0905357842363187,-0.014603860490884593,0.0,0.0,0.0,2.2448979591836733,2.558139534883721,0.31324157570004774,0.7431192660550459,0.6545454545454545,-0.08857381150959132,42,42.0,0.0
Dingling,13,7,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.10634917214892377,0.09111251009862768,-0.015236662050296085,0.015609200548864374,0.03039517863432514,0.014785978085460765,0.14463054816675158,0.334677754851781,0.1900472066850294,0.5947370518927473,0.6082750904157749,0.013538038523027596,0.10634917214892377,0.09111251009862768,-0.015236662050296085,0.0,0.0,0.0,2.1372549019607843,2.558139534883721,0.42088463292293676,0.6944444444444444,0.6545454545454545,-0.03989898989898988,43,43.0,0.0
Dingling,13,8,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.10839157103347195,0.09089239100105197,-0.017499180032419986,0.015080495837012965,0.029788338373550972,0.014707842536538007,0.13754479950476187,0.33064882110598814,0.19310402160122628,0.5915523326523272,0.6069257007953675,0.015373368143040245,0.10839157103347195,0.09089239100105197,-0.017499180032419986,0.0,0.0,0.0,2.156862745098039,2.5714285714285716,0.4145658263305325,0.7522935779816514,0.6545454545454545,-0.09774812343619688,45,45.0,0.0
Dingling,13,9,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.10819926261080287,0.0918557642349333,-0.01634349837586957,0.016684779757088784,0.02986694538190049,0.013182165624811705,0.15285150911894826,0.3284188536779934,0.17556734455904513,0.5917790160727305,0.6064097237569207,0.01463070768419017,0.10819926261080287,0.0918557642349333,-0.01634349837586957,0.0,0.0,0.0,2.4444444444444446,2.558139534883721,0.11369509043927639,0.7064220183486238,0.6545454545454545,-0.051876563803169295,43,43.0,0.0
Dingling,13,10,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.11128620374886745,0.09172249981893704,-0.019563703929930412,0.01713262881409123,0.029505607017517258,0.01237297820342603,0.1522643831310103,0.3289763939394249,0.17671201080841462,0.587935384374435,0.6068146406453021,0.018879256270867062,0.11128620374886745,0.09172249981893704,-0.019563703929930412,0.0,0.0,0.0,2.4444444444444446,2.511627906976744,0.06718346253229956,0.7247706422018348,0.6545454545454545,-0.0702251876563803,44,44.0,0.0
Dingling,13,11,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.11993509732547299,0.09250555949625923,-0.027429537829213757,0.017650433905629898,0.029396001867068283,0.011745567961438386,0.145311883466636,0.3289757454176928,0.1836638619510568,0.5819296997755941,0.6064653364319297,0.024535636656335624,0.11993509732547299,0.09250555949625923,-0.027429537829213757,0.0,0.0,0.0,2.558139534883721,2.5348837209302326,-0.023255813953488413,0.7064220183486238,0.6636363636363637,-0.042785654712260146,43,43.0,0.0
Dingling,13,12,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.1353649410228371,0.09312109481507244,-0.04224384620776467,0.012753446082071615,0.029522031390902575,0.01676858530883096,0.09372008959031225,0.3267350070445833,0.23301491745427105,0.5690108652358095,0.6060371636983153,0.037026298462505824,0.1353649410228371,0.09312109481507244,-0.04224384620776467,0.0,0.0,0.0,2.4444444444444446,2.558139534883721,0.11369509043927639,0.7064220183486238,0.6545454545454545,-0.051876563803169295,44,44.0,0.0
Dingling,14,0,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.11134321395092973,0.08738650128400685,-0.023956712666922883,0.00747854390509863,0.026950053922253917,0.01947151001715529,0.066966727655712,0.31884268456077225,0.25187595690506026,0.5911170864513081,0.6109167328405737,0.01979964638926557,0.11134321395092973,0.08738650128400685,-0.023956712666922883,0.0,0.0,0.0,1.9074074074074074,2.4878048780487805,0.580397470641373,0.7450980392156863,0.6504854368932039,-0.09461260232248236,44,44.0,0.0
Dingling,14,1,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.11139238360068483,0.08870493293186772,-0.02268745066881711,0.006389268844009953,0.026989774837441066,0.020600505993431113,0.05696701673791002,0.31571276433754764,0.25874574759963764,0.5888255182548531,0.6107677780915585,0.02194225983670539,0.11139238360068483,0.08870493293186772,-0.02268745066881711,0.0,0.0,0.0,2.1020408163265305,2.5121951219512195,0.410154305624689,0.7352941176470589,0.6504854368932039,-0.08480868075385495,44,44.0,0.0
Dingling,14,2,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.10456297364058474,0.08756274191812106,-0.017000231722463677,0.013642349305302432,0.027109970849848584,0.013467621544546152,0.1294902045642986,0.3132940352998831,0.18380383073558448,0.5970990630873005,0.6100646247321637,0.012965561644863177,0.10456297364058474,0.08756274191812106,-0.017000231722463677,0.0,0.0,0.0,2.1914893617021276,2.575,0.3835106382978726,0.6862745098039216,0.6504854368932039,-0.035789072910717645,43,43.0,0.0
Dingling,14,3,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.09881153184163254,0.0876056975806778,-0.011205834260954742,0.017161664674860685,0.0268163323838748,0.009654667709014114,0.1723315400871275,0.313868472132567,0.14153693204543952,0.6029597347529948,0.6114245563003108,0.008464821547315982,0.09881153184163254,0.0876056975806778,-0.011205834260954742,0.0,0.0,0.0,2.7837837837837838,2.5121951219512195,-0.27158866183256425,0.6470588235294118,0.6504854368932039,0.0034266133637921303,43,43.0,0.0
Dingling,14,4,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.0963127318986113,0.08581430213512634,-0.01049842976348496,0.021303509532842036,0.02706938098302318,0.005765871450181145,0.22222507870205035,0.32527862243155065,0.10305354372950029,0.6048258122815304,0.6126425310849838,0.00781671880345336,0.0963127318986113,0.08581430213512634,-0.01049842976348496,0.0,0.0,0.0,2.914285714285714,2.575,-0.33928571428571397,0.6435643564356436,0.6504854368932039,0.006921080457560347,43,43.0,0.0
Dingling,14,5,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.08826760347393446,0.08594515732363776,-0.0023224461502966975,0.023093676952669593,0.028371986104545485,0.005278309151875892,0.2613647583149101,0.33427351655306026,0.07290875823815018,0.6130957065822807,0.6134513664256531,0.0003556598433723801,0.08826760347393446,0.08594515732363776,-0.0023224461502966975,0.0,0.0,0.0,2.5121951219512195,2.6153846153846154,0.1031894934333959,0.7058823529411765,0.6407766990291263,-0.06510565391205025,43,43.0,0.0
Dingling,14,6,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.08933818201761887,0.08694507691973725,-0.002393105097881612,0.022168596452317994,0.028518147816595216,0.006349551364277221,0.2469291750123992,0.3307729185820814,0.08384374356968222,0.6131645005227618,0.6119739911471449,-0.0011905093756169327,0.08933818201761887,0.08694507691973725,-0.002393105097881612,0.0,0.0,0.0,2.2666666666666666,2.55,0.2833333333333332,0.7425742574257426,0.6470588235294118,-0.09551543389633077,44,44.0,0.0
Dingling,14,7,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.10120727287526143,0.08673676239050787,-0.014470510484753563,0.01797581129766295,0.028206472258506993,0.010230660960844042,0.17570160565878123,0.3303655635550985,0.15466395789631726,0.599637684113746,0.6124755725590895,0.012837888445343504,0.10120727287526143,0.08673676239050787,-0.014470510484753563,0.0,0.0,0.0,2.0816326530612246,2.58974358974359,0.5081109366823653,0.7425742574257426,0.6470588235294118,-0.09551543389633077,44,44.0,0.0
Dingling,14,8,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.11034163738705714,0.08658731660589912,-0.023754320781158023,0.011862543372224922,0.02808002915946373,0.016217485787238806,0.10567955965442222,0.33227457162143326,0.22659501196701104,0.5890638983869974,0.6117177522514196,0.022653853864422202,0.11034163738705714,0.08658731660589912,-0.023754320781158023,0.0,0.0,0.0,2.0,2.525,0.5249999999999999,0.7920792079207921,0.6470588235294118,-0.14502038439138032,44,44.0,0.0
Dingling,14,9,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.12369304330366734,0.08689960043962656,-0.03679344286404078,0.0071766461708384155,0.029019166475263772,0.021842520304425357,0.05706246064691924,0.3357772002036419,0.27871473955672266,0.5758559647222361,0.6112968540003844,0.03544088927814826,0.12369304330366734,0.08689960043962656,-0.03679344286404078,0.0,0.0,0.0,1.728813559322034,2.525,0.796186440677966,0.7821782178217822,0.6568627450980392,-0.125315472723743,43,43.0,0.0
Dingling,14,10,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.1286533153176721,0.08692156786613246,-0.04173174745153964,0.0038931857739282483,0.029063485984128112,0.025170300210199864,0.029886926389815577,0.33531761690685846,0.30543069051704286,0.5708753123568373,0.6113368736571411,0.04046156130030376,0.1286533153176721,0.08692156786613246,-0.04173174745153964,0.0,0.0,0.0,1.9245283018867925,2.55,0.6254716981132074,0.7821782178217822,0.6568627450980392,-0.125315472723743,44,44.0,0.0
Dingling,14,11,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.12684539017198723,0.08735861399955817,-0.03948677617242906,0.001224016839746738,0.028171873049490828,0.02694785620974409,0.00958991044847255,0.3183870260654154,0.30879711561694284,0.5739363181935673,0.6103734524375697,0.03643713424400241,0.12684539017198723,0.08735861399955817,-0.03948677617242906,0.0,0.0,0.0,1.9245283018867925,2.525,0.6004716981132074,0.7524752475247525,0.6568627450980392,-0.09561250242671326,44,44.0,0.0
Dingling,14,12,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.12448661997046885,0.08722978687582202,-0.037256833094646835,0.005858794924034711,0.027785181361597598,0.021926386437562888,0.04675902197754903,0.31939386226075167,0.2726348402832026,0.5766226881032402,0.6107504753338964,0.034127787230656126,0.12448661997046885,0.08722978687582202,-0.037256833094646835,0.0,0.0,0.0,2.0816326530612246,2.5641025641025643,0.48246991104133974,0.7425742574257426,0.6470588235294118,-0.09551543389633077,44,44.0,0.0
Dingling,14,13,0.07137011340080011,0.07137011340080011,POST_HOC_DIAGNOSTIC_ONLY,0.12125760027351687,0.08758694082682925,-0.03367065944668762,0.0056505189042162065,0.027286977567279422,0.021636458663063216,0.046583253569041215,0.3228070158767207,0.27622376230767953,0.5801269106610986,0.6100096202950315,0.029882709633932913,0.12125760027351687,0.08758694082682925,-0.03367065944668762,0.0,0.0,0.0,2.0,2.5641025641025643,0.5641025641025643,0.801980198019802,0.6568627450980392,-0.1451174529217628,44,44.0,0.0
Dongsi,6,0,0.09110585065184257,0.09110585065184257,POST_HOC_DIAGNOSTIC_ONLY,0.2689823279178665,0.19905847661169165,-0.06992385130617487,0.03230932388186966,0.05259500286743018,0.020285678985560517,0.11857430450108279,0.2655871909268978,0.147012886425815,0.6260700692267155,0.6919655760189245,0.06589550679220901,0.2689823279178665,0.19905847661169165,-0.06992385130617487,0.004329004329004329,0.0,-0.004329004329004329,1.982905982905983,2.2857142857142856,0.3028083028083026,0.7748917748917749,0.6859504132231405,-0.08894136166863431,39,39.0,0.0
Dongsi,6,1,0.09110585065184257,0.09110585065184257,POST_HOC_DIAGNOSTIC_ONLY,0.26653242723111664,0.2002038673104234,-0.06632855992069325,0.04396663252181528,0.05286128188666733,0.008894649364852056,0.16360084704978423,0.2675842275313591,0.10398338048157485,0.6214402694306459,0.6921631080877179,0.07072283865707196,0.26653242723111664,0.2002038673104234,-0.06632855992069325,0.004310344827586207,0.0,-0.004310344827586207,2.080357142857143,2.2666666666666666,0.1863095238095238,0.75,0.6900826446280992,-0.05991735537190079,40,40.0,0.0
Dongsi,6,2,0.09110585065184257,0.09110585065184257,POST_HOC_DIAGNOSTIC_ONLY,0.2743609685188127,0.19862458977178446,-0.07573637874702824,0.04045276576650159,0.05342723619654367,0.01297447043004208,0.14426746630499865,0.27521421163548787,0.13094674533048922,0.6122053486652143,0.694492065262546,0.08228671659733178,0.2743609685188127,0.19862458977178446,-0.07573637874702824,0.008583690987124463,0.0,-0.008583690987124463,2.0892857142857144,2.2884615384615383,0.1991758241758239,0.7553648068669528,0.6859504132231405,-0.0694143936438123,40,40.0,0.0
Dongsi,6,3,0.09110585065184257,0.09110585065184257,POST_HOC_DIAGNOSTIC_ONLY,0.27054581899513047,0.20054710128543135,-0.06999871770969912,0.017878305687365263,0.05247381962130018,0.034595513933934924,0.06486984937580861,0.2681325299267657,0.20326268055095706,0.6068184349535435,0.6920136933882423,0.08519525843469877,0.27054581899513047,0.20054710128543135,-0.06999871770969912,0.0,0.0,0.0,2.2211538461538463,2.276190476190476,0.05503663003662984,0.717391304347826,0.6859504132231405,-0.03144089112468551,40,40.0,0.0
Dongsi,6,4,0.09110585065184257,0.09110585065184257,POST_HOC_DIAGNOSTIC_ONLY,0.26600247687388767,0.20011321680958366,-0.06588926006430401,0.031580935023926615,0.05395840134988118,0.022377466325954568,0.11747898555978052,0.2630096893943497,0.14553070383456918,0.6172356047553341,0.6908667118662141,0.07363110711087995,0.26600247687388767,0.20011321680958366,-0.06588926006430401,0.004347826086956522,0.0,-0.004347826086956522,2.1588785046728973,2.3009708737864076,0.1420923691135103,0.7478260869565218,0.6804979253112033,-0.06732816164531841,39,39.0,0.0
Dongsi,6,5,0.09110585065184257,0.09110585065184257,POST_HOC_DIAGNOSTIC_ONLY,0.26665031300287007,0.20150447681300762,-0.06514583618986244,0.03023567684752415,0.05274985887417066,0.022514182026646512,0.11260805699332015,0.26139879752446094,0.14879074053114077,0.6218425361858252,0.6889744524430139,0.06713191625718873,0.26665031300287007,0.20150447681300762,-0.06514583618986244,0.004310344827586207,0.0,-0.004310344827586207,2.043859649122807,2.2666666666666666,0.22280701754385968,0.7801724137931034,0.6887966804979253,-0.09137573329517812,37,37.0,0.0
Dongsi,7,0,0.09110585065184257,0.09110585065184257,POST_HOC_DIAGNOSTIC_ONLY,0.21877821122440497,0.17967363942367268,-0.03910457180073229,0.03103530084438972,0.051348380431678275,0.020313079587288556,0.14134637965120986,0.28425042240376114,0.14290404275255128,0.6642011722985918,0.7108075642844525,0.046606391985860696,0.21877821122440497,0.17967363942367268,-0.03910457180073229,0.0,0.0,0.0,2.0412371134020617,2.303370786516854,0.2621336731147923,0.7715736040609137,0.6666666666666666,-0.10490693739424706,41,41.0,0.0
Dongsi,7,1,0.09110585065184257,0.09110585065184257,POST_HOC_DIAGNOSTIC_ONLY,0.2338271854287859,0.18103824536855623,-0.05278894006022966,0.03333407109145748,0.05123442011492592,0.01790034902346844,0.140509963287662,0.27664435111669333,0.13613438782903134,0.6464379031030745,0.7096132591564943,0.06317535605341984,0.2338271854287859,0.18103824536855623,-0.05278894006022966,0.0,0.0,0.0,2.0736842105263156,2.292134831460674,0.2184506209343584,0.7448979591836735,0.6811594202898551,-0.06373853889381842,41,41.0,0.0
Dongsi,7,2,0.09110585065184257,0.09110585065184257,POST_HOC_DIAGNOSTIC_ONLY,0.25185405182210946,0.18167382402238882,-0.07018022779972063,0.03276269116820865,0.05242484814913704,0.019662156980928387,0.12770519866744418,0.2886876009808158,0.16098240231337163,0.6379585555411846,0.7108943923831238,0.07293583684193916,0.25185405182210946,0.18167382402238882,-0.07018022779972063,0.0,0.0,0.0,2.2,2.3295454545454546,0.1295454545454544,0.7157360406091371,0.6714975845410628,-0.044238456068074306,39,39.0,0.0
Dongsi,7,3,0.09110585065184257,0.09110585065184257,POST_HOC_DIAGNOSTIC_ONLY,0.2582245177951954,0.17857945767469238,-0.07964506012050301,0.029192026241347216,0.05373198346872116,0.024539957227373947,0.11330272762279399,0.29517905145331225,0.18187632383051827,0.6363270935005553,0.7122581485563446,0.07593105505578934,0.2582245177951954,0.17857945767469238,-0.07964506012050301,0.00510204081632653,0.0,-0.00510204081632653,1.97,2.3255813953488373,0.35558139534883737,0.7653061224489796,0.6714975845410628,-0.09380853790791677,40,40.0,0.0
Dongsi,7,4,0.09110585065184257,0.09110585065184257,POST_HOC_DIAGNOSTIC_ONLY,0.23269368574538798,0.17744097164429162,-0.05525271410109636,0.03911523539018113,0.05246787626084397,0.01335264087066284,0.16914624936720699,0.2865243440963628,0.11737809472915581,0.6570164492494409,0.71420347126235,0.05718702201290904,0.23269368574538798,0.17744097164429162,-0.05525271410109636,0.005128205128205128,0.0,-0.005128205128205128,2.3333333333333335,2.2954545454545454,-0.03787878787878807,0.7282051282051282,0.6714975845410628,-0.056707543664065385,40,40.0,0.0
Dongsi,7,5,0.09110585065184257,0.09110585065184257,POST_HOC_DIAGNOSTIC_ONLY,0.22403515342147517,0.17843729649698825,-0.045597856924486924,0.04023289656047685,0.051289702407182024,0.011056805846705174,0.17546316156139388,0.28523945198928713,0.10977629042789325,0.6666967728862156,0.7127818974764527,0.04608512459023706,0.22403515342147517,0.17843729649698825,-0.045597856924486924,0.00510204081632653,0.0,-0.00510204081632653,2.188888888888889,2.2954545454545454,0.10656565656565631,0.7397959183673469,0.6763285024154589,-0.06346741595188798,40,40.0,0.0
Dongsi,7,6,0.09110585065184257,0.09110585065184257,POST_HOC_DIAGNOSTIC_ONLY,0.2147777416249346,0.17982085047593765,-0.034956891148996944,0.026497079558187156,0.05165329592161509,0.025156216363427936,0.1227423844602775,0.2887929784666459,0.1660505940063684,0.6620226175120961,0.7104107593098852,0.04838814179778905,0.2147777416249346,0.17982085047593765,-0.034956891148996944,0.0,0.0,0.0,1.9603960396039604,2.3333333333333335,0.3729372937293731,0.7563451776649747,0.6699029126213593,-0.08644226504361541,41,41.0,0.0
Dongsi,8,0,0.09110585065184257,0.09110585065184257,POST_HOC_DIAGNOSTIC_ONLY,0.20841274151216985,0.16116701051085353,-0.04724573100131632,0.03937517466709518,0.05086132686892647,0.011486152201831294,0.18777808964249582,0.31581444174452344,0.12803635210202763,0.6913186163840922,0.7296657658342435,0.038347149450151274,0.20841274151216985,0.16116701051085353,-0.04724573100131632,0.0,0.0,0.0,2.011764705882353,2.311688311688312,0.2999236058059589,0.7294117647058823,0.6629834254143646,-0.0664283392915177,42,42.0,0.0
