station,condition,N,eligible,observed_score,null_median,null_mad,local_p,robust_z,issue_code
Dongsi,calibration_scale_095,9,True,0.2214342027410937,0.32290540366767984,0.0410306065665732,0.9296875,-1.6680569239679013,
Dongsi,calibration_scale_095,10,True,0.12733021868239341,0.3331661033594556,0.05126974891266051,1.0,-2.707920462412971,
Dongsi,calibration_scale_095,11,True,0.1144696879840477,0.3485802704469099,0.04503861844437812,1.0,-3.5060006283695033,
Dongsi,calibration_scale_095,12,True,0.1989824320776897,0.34820878586105874,0.03908150675432748,0.9921875,-2.575432859587036,
Dongsi,calibration_scale_095,13,True,0.17029007711873992,0.3500456462642187,0.04533135635253188,1.0,-2.6746049557881766,
Dongsi,calibration_scale_095,14,True,0.19639072744540928,0.3479629168075482,0.05524986204144278,0.9765625,-1.8503945049077934,
Dongsi,calibration_scale_105,6,True,0.11867018575062768,0.26563467497712506,0.030029557894677233,1.0,-3.3009540234370323,
Dongsi,calibration_scale_105,7,True,0.14142601256384835,0.2843000892977298,0.03532657420053434,0.9921875,-2.727896681368425,
Dongsi,calibration_scale_105,8,True,0.18798898504634376,0.3158481281729817,0.037007823319020805,0.96875,-2.330312966804191,
Dongsi,calibration_scale_105,9,True,0.22167046737779272,0.3231488557008626,0.04120823482603553,0.9296875,-1.6609844003132026,
Dongsi,calibration_scale_105,10,True,0.1275556015396473,0.33296250159051055,0.05068366472583452,1.0,-2.733524830267858,
Dongsi,calibration_scale_105,11,True,0.11480048347791066,0.3490534063797542,0.04515230123190589,1.0,-3.4992996495609057,
Dongsi,calibration_scale_105,12,True,0.19916542610001753,0.34875406943884235,0.03889062680969568,0.9921875,-2.594356685182647,
Dongsi,calibration_scale_105,13,True,0.1706130370419944,0.3502777302354846,0.04546135019399877,1.0,-2.6656088049756947,
Dongsi,calibration_scale_105,14,True,0.1968731256601717,0.34852436611805604,0.055293366558185564,0.9765625,-1.8499029217974732,
Dongsi,sensor_noise_001,6,True,0.11768522926146102,0.26236503173091186,0.031907186132456855,1.0,-3.0584078910448755,
Dongsi,sensor_noise_001,7,True,0.14034841313658603,0.2814917367193408,0.035660371083444053,0.9921875,-2.6696263843025823,
Dongsi,sensor_noise_001,8,True,0.1842255224378972,0.3133499646295935,0.03725330567126228,0.96875,-2.33786617084169,
Dongsi,sensor_noise_001,9,True,0.2183873077238915,0.3194872104752821,0.041188741171195586,0.9296875,-1.6555725727661512,
Dongsi,sensor_noise_001,10,True,0.12475595653108638,0.3327505631059084,0.052539259331331245,1.0,-2.670202091562919,
Dongsi,sensor_noise_001,11,True,0.110891343875863,0.3484325164410285,0.045910224177096615,1.0,-3.4898397636308776,
Dongsi,sensor_noise_001,12,True,0.19543385606682134,0.34805744780832115,0.04010534825402001,0.9921875,-2.566819808065159,
Dongsi,sensor_noise_001,13,True,0.16922306899655878,0.34786289986659014,0.04511590259736736,1.0,-2.670697210063773,
Dongsi,sensor_noise_001,14,True,0.19326388670420802,0.3464431483828601,0.05523024780631253,0.9765625,-1.8706777653438205,
Dongsi,outage_6h_30d,6,True,0.11998373376346695,0.27682634565996683,0.030074309053031045,1.0,-3.5175834706566977,
Dongsi,outage_6h_30d,7,True,0.14526730013977915,0.29362417806443064,0.03400181739003044,0.984375,-2.9429410233323154,
Dongsi,outage_6h_30d,8,True,0.19555783403589103,0.31768542483850687,0.03870510430820484,0.9609375,-2.128244657799341,
Dongsi,outage_6h_30d,9,True,0.23489703352688354,0.3218612312319797,0.04162873769213821,0.9296875,-1.4090397885992265,
Dongsi,outage_6h_30d,10,True,0.152640235102981,0.33880138515585145,0.05033055632685862,1.0,-2.49478616267928,
Dongsi,outage_6h_30d,11,True,0.10163387617574555,0.3505114680976288,0.04169760796013028,1.0,-4.025785751369818,
Dongsi,outage_6h_30d,12,True,0.24649084833070545,0.35776620009110716,0.03999659488930629,0.9453125,-1.8765146565005595,
Dongsi,outage_6h_30d,13,True,0.21004779360732978,0.3636433561123214,0.0424894587781538,0.9765625,-2.438223281382265,
Dongsi,outage_6h_30d,14,True,0.24714711045300095,0.35001411547659467,0.05484762483665678,0.921875,-1.2650109197996708,
Dongsi,outage_24h_90d,6,True,0.11606468033909283,0.2580368920039195,0.028428633145786725,0.9765625,-3.3683977832952143,
Dongsi,outage_24h_90d,7,True,0.13562848590513205,0.2805206170939103,0.03197976529613911,0.984375,-3.055944992176043,
Dongsi,outage_24h_90d,8,True,0.18325636742445595,0.29984891657872154,0.03817396581324228,0.96875,-2.060058350057331,
Dongsi,outage_24h_90d,9,True,0.21651072824733913,0.3054020458932358,0.041743835495843096,0.9375,-1.4362928474990426,
Dongsi,outage_24h_90d,10,True,0.13346774933140745,0.3224876204342518,0.05248156159010098,1.0,-2.4292752073972785,
Dongsi,outage_24h_90d,11,True,0.08156096286928177,0.3366939780296179,0.046092653576600806,1.0,-3.733455286471262,
Dongsi,outage_24h_90d,12,True,0.2311067183262596,0.34230387279241503,0.043745816498046375,0.9453125,-1.7144828733705977,
Dongsi,outage_24h_90d,13,True,0.2063370425419568,0.34824740236853247,0.046228904127673665,0.96875,-2.0705060650513114,
Dongsi,outage_24h_90d,14,True,0.22592409180516423,0.3338888285101238,0.053390790297198065,0.921875,-1.363928438808677,
Dongsi,day_order_swap_010,6,True,0.1454572564185896,0.2626047052295143,0.03248689460932286,0.9765625,-2.4322075923055766,
Dongsi,day_order_swap_010,7,True,0.18976985345045266,0.2859561897689277,0.04017397255598412,0.9375,-1.6148961854422266,
Dongsi,day_order_swap_010,8,True,0.19597903043547824,0.3114939377657296,0.03991875682371776,0.9453125,-1.951807715859459,
Dongsi,day_order_swap_010,9,True,0.2720178936664811,0.3275323167182244,0.04040590031495234,0.765625,-0.9266954844270378,
Dongsi,day_order_swap_010,10,True,0.1412672019876708,0.3387838776308946,0.04977483191823273,1.0,-2.6765167742352567,
Dongsi,day_order_swap_010,11,True,0.1299524746918098,0.3530703174248391,0.0530507093257393,1.0,-2.8367372483889643,
Dongsi,day_order_swap_010,12,True,0.2454547537644487,0.3546605631520856,0.0434815340992985,0.9375,-1.694013581602491,
Dongsi,day_order_swap_010,13,True,0.22116120356565952,0.35736332401326065,0.04372658864985518,0.9453125,-2.1009430303072465,
Dongsi,day_order_swap_010,14,True,0.25858781396691227,0.3419166077905784,0.05838367229165464,0.890625,-0.9626749950161505,
Dongsi,cyclic_adjacency,6,True,0.12323856315916723,0.2652239181692472,0.03269257932730241,0.9921875,-2.929343964467333,
Dongsi,cyclic_adjacency,7,True,0.14117520133553452,0.2839156233937081,0.0338765133356429,0.9921875,-2.842001321922646,
Dongsi,cyclic_adjacency,8,True,0.18796160722841165,0.3143992709498326,0.03788247382349286,0.96875,-2.2512002839957206,
Dongsi,cyclic_adjacency,9,True,0.22279572424578287,0.32242390325877085,0.041020115322791706,0.9375,-1.6381788690487558,
Dongsi,cyclic_adjacency,10,True,0.12737090877089907,0.33060565112731516,0.05224613018974417,1.0,-2.6237341450203298,
Dongsi,cyclic_adjacency,11,True,0.11049976715789551,0.34628601969010425,0.044734856917982346,1.0,-3.5550722524086407,
Dongsi,cyclic_adjacency,12,True,0.19531650839813203,0.3449742640804258,0.040521482541473475,0.9921875,-2.4910927972193218,
Dongsi,cyclic_adjacency,13,True,0.16320062347015618,0.35545947616854284,0.04507544768921601,1.0,-2.876883674383515,
Dongsi,cyclic_adjacency,14,True,0.1905829932450928,0.343606300801374,0.052403936304595944,0.9765625,-1.9695621018111327,
Guanyuan,baseline,6,True,0.060597859987225854,0.2212658425880144,0.04245287595515043,1.0,-2.5526908877143053,
Guanyuan,baseline,7,True,0.10990165233674856,0.23947659427518878,0.03437371383533158,0.9921875,-2.542556251438904,
Guanyuan,baseline,8,True,0.1793705176113494,0.253668789758734,0.03995117820367289,0.9140625,-1.2543684632530077,
Guanyuan,baseline,9,True,0.12954156807443548,0.279641803765039,0.036849238498652515,1.0,-2.7474440746522686,
Guanyuan,baseline,10,True,0.035769713168165934,0.27744193364382186,0.042718996019816546,1.0,-3.8157656949008123,
Guanyuan,baseline,11,True,0.023503332655450945,0.2884468219418819,0.043246364276349925,1.0,-4.132184018181396,
Guanyuan,baseline,12,True,0.13058003202612725,0.3007591579488779,0.04684213351589306,1.0,-2.4504487578849097,
Guanyuan,baseline,13,True,0.0706912133762627,0.28538727396626584,0.04544936229084359,1.0,-3.1861945176986213,
Guanyuan,baseline,14,True,0.0818128734731828,0.2972889406822667,0.04711904031472541,1.0,-3.0844562039067034,
Guanyuan,calibration_scale_095,6,True,0.060648563553323834,0.22145638820292105,0.04257767839032561,1.0,-2.54742381168276,
Guanyuan,calibration_scale_095,7,True,0.10995204585424682,0.23963252355956083,0.03427367588487967,0.9921875,-2.55205435770993,
Guanyuan,calibration_scale_095,8,True,0.17936683869017125,0.25371491340170915,0.0400486727153857,0.9140625,-1.2521535915606654,
Guanyuan,calibration_scale_095,9,True,0.12960964897918975,0.2797884954166853,0.03694289932463116,1.0,-2.7419137653716543,
Guanyuan,calibration_scale_095,10,True,0.03583383296054023,0.27752671085069347,0.04266562053316614,1.0,-3.82086585712471,
Guanyuan,calibration_scale_095,11,True,0.023594491324483484,0.2885822194446304,0.043176898854501544,1.0,-4.139523187944314,
Guanyuan,calibration_scale_095,12,True,0.13071090351475792,0.30075219941312775,0.046953573448541785,1.0,-2.4426529098700116,
Guanyuan,calibration_scale_095,13,True,0.07076223406388459,0.28550051720201974,0.045467666508588855,1.0,-3.185538181405918,
Guanyuan,calibration_scale_095,14,True,0.08189376724739145,0.2972351880844225,0.04718124894262726,1.0,-3.0784644693013137,
Guanyuan,calibration_scale_105,6,True,0.06055201029149489,0.22109247579588606,0.042339201062068677,1.0,-2.5575130798061463,
Guanyuan,calibration_scale_105,7,True,0.10985581905036128,0.23933500772325594,0.03440619388211738,0.9921875,-2.5382789100012935,
Guanyuan,calibration_scale_105,8,True,0.1793736792718014,0.25362684457673457,0.039884169940010455,0.9140625,-1.2557130795349434,
Guanyuan,calibration_scale_105,9,True,0.1294797790310746,0.27950825106721444,0.036890116485694346,1.0,-2.7430875173845206,
Guanyuan,calibration_scale_105,10,True,0.03571164187347652,0.2773647911265891,0.04262251932106059,1.0,-3.824100939268156,
Guanyuan,calibration_scale_105,11,True,0.02342055359520845,0.2883241132068923,0.043309479880938806,1.0,-4.125540265127401,
Guanyuan,calibration_scale_105,12,True,0.13046111887265963,0.30076598688449224,0.04674017328359742,1.0,-2.457608769888181,
Guanyuan,calibration_scale_105,13,True,0.07062659460412934,0.28528475777175205,0.045432928152469326,1.0,-3.18678441805234,
Guanyuan,calibration_scale_105,14,True,0.08173975328330362,0.2973378763602,0.04706287843917911,1.0,-3.0898862670245273,
Guanyuan,sensor_noise_001,6,True,0.06152880648360204,0.22199832161575483,0.041485133858424006,1.0,-2.6090118330990606,
Guanyuan,sensor_noise_001,7,True,0.10980354671679128,0.2418994252140734,0.03252999075311783,0.9921875,-2.7389325157684015,
Guanyuan,sensor_noise_001,8,True,0.18037241524879735,0.2550527714714221,0.04058367591728296,0.9140625,-1.241169239800916,
Guanyuan,sensor_noise_001,9,True,0.13038415999092942,0.28160640003058335,0.03700013566658564,1.0,-2.7566926903517084,
Guanyuan,sensor_noise_001,10,True,0.03617751559383423,0.27813285537071225,0.04251528869898702,1.0,-3.8385401082649238,
Guanyuan,sensor_noise_001,11,True,0.025906041396339022,0.28856543117599526,0.04429606839176159,1.0,-3.9994820698147735,
Guanyuan,sensor_noise_001,12,True,0.1307322664857676,0.3020974511625586,0.04548830256501585,1.0,-2.5409660735370965,
Guanyuan,sensor_noise_001,13,True,0.0712468870136986,0.2871142277459933,0.046045054451972045,1.0,-3.162131706209385,
Guanyuan,sensor_noise_001,14,True,0.08367102833017048,0.2981322946279585,0.045321738045355664,1.0,-3.191672442895878,
Guanyuan,outage_6h_30d,6,True,0.051229807473896556,0.22308507530927651,0.04124711225465538,1.0,-2.810252252489659,
Guanyuan,outage_6h_30d,7,True,0.07687978642274805,0.23738448529648748,0.036327498605657704,1.0,-2.980082317752819,
Guanyuan,outage_6h_30d,8,True,0.15917370466958192,0.2589335200458961,0.04661558112142572,0.9453125,-1.443445989939364,
Guanyuan,outage_6h_30d,9,True,0.12674901273084221,0.27891493051316874,0.041403238606146364,0.9921875,-2.4789004171335125,
Guanyuan,outage_6h_30d,10,True,0.04509988313044049,0.2825966077964727,0.045065356651306454,1.0,-3.554600653283679,
Guanyuan,outage_6h_30d,11,True,0.0385643965426563,0.3002254243810278,0.042438211220093336,1.0,-4.158703685148903,
Guanyuan,outage_6h_30d,12,True,0.14189576136982757,0.31253439065296706,0.05335687227821384,1.0,-2.1570638185294095,
Guanyuan,outage_6h_30d,13,True,0.10355844598415914,0.2973561948556824,0.04338641072181343,1.0,-3.0128049001179202,
Guanyuan,outage_6h_30d,14,True,0.08763979598954272,0.3032595366062701,0.04433743283992925,1.0,-3.28015208123978,
Guanyuan,outage_24h_90d,6,True,0.04732412140719702,0.20397829859366606,0.041386537323580025,1.0,-2.553047483039411,
Guanyuan,outage_24h_90d,7,True,0.06753669518914975,0.2223053008150824,0.03708358654536695,1.0,-2.8149918623448507,
Guanyuan,outage_24h_90d,8,True,0.1534341878885309,0.23047531003877003,0.04239983540290121,0.90625,-1.2255595923018214,
Guanyuan,outage_24h_90d,9,True,0.10431019900276761,0.25539355855639584,0.03966480500206454,0.9921875,-2.569137297518496,
Guanyuan,outage_24h_90d,10,True,0.022988230749559385,0.2586591704222963,0.04242218514966492,1.0,-3.7470458093006256,
Guanyuan,outage_24h_90d,11,True,0.025304541835284435,0.27649300300737406,0.038875858295580046,1.0,-4.35808502694801,
Guanyuan,outage_24h_90d,12,True,0.11780494433515185,0.28937216162338847,0.04435670429744493,1.0,-2.60886160328856,
Guanyuan,outage_24h_90d,13,True,0.07672198068900592,0.2777066642943037,0.051577942318677295,1.0,-2.628300118110973,
Guanyuan,outage_24h_90d,14,True,0.09818752983239515,0.28491749679313905,0.046754821126894386,1.0,-2.6937893076430544,
Guanyuan,day_order_swap_010,6,True,0.0915966181651277,0.2143669043990346,0.03499388363779954,1.0,-2.3663399141448904,
Guanyuan,day_order_swap_010,7,True,0.14879000073157914,0.23636820443968504,0.03555757475739124,0.953125,-1.6612687883162638,
Guanyuan,day_order_swap_010,8,True,0.18896453693377546,0.25692019435201086,0.04155471587728865,0.84375,-1.1030147124121685,
Guanyuan,day_order_swap_010,9,True,0.1290934060022208,0.2722284960727334,0.042646530230993684,0.9765625,-2.2638018869644725,
Guanyuan,day_order_swap_010,10,True,0.038453184793183944,0.27579295950962157,0.04333014029080262,1.0,-3.6945064988971157,
Guanyuan,day_order_swap_010,11,True,0.01995525623287797,0.2944687112898421,0.039246120546482466,1.0,-4.717836723979361,
Guanyuan,day_order_swap_010,12,True,0.10967617005226579,0.29463750358561447,0.044830719006127895,1.0,-2.7827952148538935,
Guanyuan,day_order_swap_010,13,True,0.07237972699210639,0.28663847561619804,0.04617142972926458,1.0,-3.12997771417009,
Guanyuan,day_order_swap_010,14,True,0.03509645901361501,0.3005720452107063,0.043305860041732536,1.0,-4.134794450081697,
Guanyuan,cyclic_adjacency,6,True,0.06612906014845614,0.22080944528033558,0.04189208165400593,1.0,-2.490458490590596,
Guanyuan,cyclic_adjacency,7,True,0.10927523380860538,0.2405952072423793,0.03303308019539211,0.9921875,-2.681376005261173,
Guanyuan,cyclic_adjacency,8,True,0.17897933672692604,0.2526634370245957,0.039968191521470964,0.90625,-1.2434699414514747,
Guanyuan,cyclic_adjacency,9,True,0.1307138624894905,0.27660689587892423,0.03982128782010447,1.0,-2.471128089521573,
Guanyuan,cyclic_adjacency,10,True,0.036374522225991836,0.2699868928393007,0.0438039511553312,1.0,-3.597150054326125,
Guanyuan,cyclic_adjacency,11,True,0.021025147510197437,0.28792687704132736,0.04110272730355202,1.0,-4.379824942699395,
Guanyuan,cyclic_adjacency,12,True,0.12871546820599725,0.2982860596466362,0.04848999569136997,1.0,-2.358709160002003,
Guanyuan,cyclic_adjacency,13,True,0.06323693324929551,0.284113926356512,0.04745028051412828,1.0,-3.1396967355637573,
Guanyuan,cyclic_adjacency,14,True,0.0765795989949372,0.2951744106941684,0.04843075083134976,1.0,-3.044350501070863,
Gucheng,baseline,6,True,0.06794184630283902,0.2165785419807345,0.03526214716039666,0.9921875,-2.8431075764572795,
Gucheng,baseline,7,True,0.12020492394111468,0.23472318114656707,0.031520657728833334,0.9765625,-2.4505042674215978,
Gucheng,baseline,8,True,0.1453275734251666,0.251573588063645,0.04632966306757205,0.921875,-1.5467834290171594,
Gucheng,baseline,9,True,0.12927426750101376,0.25939690900532814,0.04035440895099984,0.984375,-2.174892944161711,
Gucheng,baseline,10,True,0.023847573073487626,0.2684602202671123,0.043646405806548355,1.0,-3.7801273010767527,
Gucheng,baseline,11,True,0.01004035476437593,0.2798644642334236,0.039356002903233434,1.0,-4.62429756823505,
Gucheng,baseline,12,True,0.09623984265322404,0.2837443383496664,0.04659427914216924,1.0,-2.7142827839804506,
Gucheng,baseline,13,True,0.029637451603203507,0.28965728460372975,0.04850327671075455,1.0,-3.615858278717394,
Gucheng,baseline,14,True,0.043280189949557096,0.29837747259102143,0.04788027099392589,1.0,-3.593562783533215,
Gucheng,calibration_scale_095,6,True,0.06795347938076143,0.21655191601300058,0.035272311171213405,0.9921875,-2.8415567070329213,
Gucheng,calibration_scale_095,7,True,0.12015261148896944,0.23486924393220862,0.03165888514626139,0.9765625,-2.4440313733023253,
Gucheng,calibration_scale_095,8,True,0.14525099182101597,0.25169942787547406,0.04631576408847235,0.921875,-1.5501954440893555,
Gucheng,calibration_scale_095,9,True,0.12930655848371708,0.25952521812476237,0.04036445193523888,0.984375,-2.1759562790603537,
Gucheng,calibration_scale_095,10,True,0.02383851710289617,0.26854527618820967,0.04366667200071503,1.0,-3.7798265867801106,
Gucheng,calibration_scale_095,11,True,0.010012889364786467,0.2799542129841676,0.03927883998999368,1.0,-4.635394742526435,
Gucheng,calibration_scale_095,12,True,0.09627809480854786,0.28384178636580026,0.04650788921163018,1.0,-2.7201831541528825,
Gucheng,calibration_scale_095,13,True,0.02964758960106342,0.2897134201553176,0.04844710559838378,1.0,-3.6206910071899583,
Gucheng,calibration_scale_095,14,True,0.043259326110718144,0.2984469295469632,0.04800017677982449,1.0,-3.585855136330906,
Gucheng,calibration_scale_105,6,True,0.06793154118568291,0.21660275853939595,0.035245264634749224,0.9921875,-2.8451300719231885,
Gucheng,calibration_scale_105,7,True,0.12025259046983655,0.23459029209796867,0.03139469227851338,0.9765625,-2.456457369411712,
Gucheng,calibration_scale_105,8,True,0.1453970619389543,0.251458781239843,0.0463419917371625,0.921875,-1.543689576580769,
Gucheng,calibration_scale_105,9,True,0.12924497213360375,0.2592802641901366,0.040345478387123684,0.984375,-2.17391406433202,
Gucheng,calibration_scale_105,10,True,0.023855967373381387,0.26838299044432723,0.043628100977407935,1.0,-3.780389561055614,
Gucheng,calibration_scale_105,11,True,0.010065507354331324,0.2798007198847223,0.039444253449641364,1.0,-4.612431278221047,
Gucheng,calibration_scale_105,12,True,0.09620522719656863,0.2836562193025812,0.04660818710174516,1.0,-2.7126985598951046,
Gucheng,calibration_scale_105,13,True,0.029628198320558338,0.28960620099605594,0.04855450853405607,1.0,-3.6114619582404477,
Gucheng,calibration_scale_105,14,True,0.043299542877252656,0.29831417397190574,0.04777153105988319,1.0,-3.600575664804679,
Gucheng,sensor_noise_001,6,True,0.06636665842487983,0.21773799982862482,0.035537688470764245,1.0,-2.8729660093226452,
Gucheng,sensor_noise_001,7,True,0.11838803575999818,0.23619326803665397,0.02899368173332567,0.9765625,-2.7405467618576953,
Gucheng,sensor_noise_001,8,True,0.14562695180807975,0.25427067955748084,0.04789801770992799,0.921875,-1.5299002744924275,
Gucheng,sensor_noise_001,9,True,0.12926323314603091,0.2601246927770338,0.04032050923373448,0.984375,-2.189080618527592,
Gucheng,sensor_noise_001,10,True,0.02358599809880694,0.2688311683108633,0.0437691539225078,1.0,-3.7792734446537617,
Gucheng,sensor_noise_001,11,True,0.011146683096868072,0.2797950672394895,0.0397848931596122,1.0,-4.554513994182686,
Gucheng,sensor_noise_001,12,True,0.09492036589368359,0.2834590974171529,0.0456566416998318,1.0,-2.7853041196520416,
Gucheng,sensor_noise_001,13,True,0.029686586810260807,0.2897418193117781,0.04764536109504744,1.0,-3.6814675604178313,
Gucheng,sensor_noise_001,14,True,0.041143508676165015,0.2986753206296017,0.0459467134748599,1.0,-3.780527796158915,
Gucheng,outage_6h_30d,6,True,0.05773321074606266,0.21203917961953014,0.0349316719766532,1.0,-2.979472331206994,
Gucheng,outage_6h_30d,7,True,0.09415127214771091,0.2301434420266042,0.028140811331043958,0.984375,-3.2595173204297976,
Gucheng,outage_6h_30d,8,True,0.11512592438481552,0.2516649837804915,0.05060257478371605,0.9609375,-1.8199535154809057,
Gucheng,outage_6h_30d,9,True,0.10873306522312376,0.25697112047151044,0.044636097315782386,0.9921875,-2.2400076279174423,
Gucheng,outage_6h_30d,10,True,0.028126758267161336,0.26256222046613836,0.04304499589042793,1.0,-3.6734712055576564,
Gucheng,outage_6h_30d,11,True,0.02175785030946165,0.27869304057877015,0.03949013943279969,1.0,-4.388447701379085,
Gucheng,outage_6h_30d,12,True,0.09844643106608873,0.29195584202841196,0.04370356132704406,1.0,-2.986491388862608,
Gucheng,outage_6h_30d,13,True,0.04593087844683691,0.2937374361161436,0.0495060160311766,1.0,-3.376220643171777,
Gucheng,outage_6h_30d,14,True,0.05352917971995358,0.2950734337415667,0.05258642313044301,1.0,-3.0981260493438882,
Gucheng,outage_24h_90d,6,True,0.05490422850949979,0.20289981279272284,0.033295183742005074,1.0,-2.998080888090699,
Gucheng,outage_24h_90d,7,True,0.08933274369211838,0.2194105099244731,0.03165607194587006,0.9921875,-2.771545739695802,
Gucheng,outage_24h_90d,8,True,0.11221293882612697,0.23630267098940436,0.04894630475571418,0.953125,-1.7099835852324499,
Gucheng,outage_24h_90d,9,True,0.08557326757801445,0.24924568754612045,0.042894170992296254,0.9921875,-2.573672186588872,
Gucheng,outage_24h_90d,10,True,0.006306282274876136,0.24486686040066669,0.04494893035087624,1.0,-3.579771626714657,
Gucheng,outage_24h_90d,11,True,0.012380221370815118,0.26382837475088455,0.036304162997329525,1.0,-4.671625564120178,
Gucheng,outage_24h_90d,12,True,0.0864675526682511,0.2676211605672763,0.04250976281839153,1.0,-2.8743146626279414,
Gucheng,outage_24h_90d,13,True,0.03262552698151755,0.28122980230797584,0.05086850309749799,1.0,-3.296367619717101,
Gucheng,outage_24h_90d,14,True,0.04829330874488498,0.2801956783393249,0.05227506037198337,1.0,-2.9921726398618653,
Gucheng,day_order_swap_010,6,True,0.08362121398294137,0.20549836158866822,0.037518105086792014,0.9765625,-2.1910757395998526,
Gucheng,day_order_swap_010,7,True,0.10928179765475855,0.2322772420519096,0.034325061612280966,0.9609375,-2.41687230282827,
Gucheng,day_order_swap_010,8,True,0.18424730623591845,0.2501090814802482,0.048870199787176855,0.8046875,-0.9090030120294507,
Gucheng,day_order_swap_010,9,True,0.10822454004583153,0.2620957197222664,0.041529456108948815,0.9921875,-2.4990620770290937,
Gucheng,day_order_swap_010,10,True,0.08339718958079355,0.2681906667966252,0.04703883012560961,1.0,-2.6497574973865663,
Gucheng,day_order_swap_010,11,True,-0.01595270420902989,0.2853087795710311,0.04493589131750736,1.0,-4.521955190787366,
Gucheng,day_order_swap_010,12,True,0.09507075456460228,0.29781470844616065,0.04910092533750124,1.0,-2.785057969740887,
Gucheng,day_order_swap_010,13,True,0.031206331938717944,0.2959427881740924,0.040652290581513206,1.0,-4.392428836680166,
Gucheng,day_order_swap_010,14,True,0.051182952571276905,0.3052743575603023,0.04908431060440882,1.0,-3.491590339503089,
Gucheng,cyclic_adjacency,6,True,0.06794184630283902,0.21289802170573155,0.03448742313669348,0.9921875,-2.8349929320840954,
Gucheng,cyclic_adjacency,7,True,0.12020492394111468,0.2386050850075521,0.029453427011010974,0.9765625,-2.711392957091122,
Gucheng,cyclic_adjacency,8,True,0.1453275734251666,0.24926935986681648,0.04617439378739996,0.921875,-1.5183258236410988,
Gucheng,cyclic_adjacency,9,True,0.12927426750101376,0.2571598371402827,0.040043463290925785,0.984375,-2.1541002676367973,
Gucheng,cyclic_adjacency,10,True,0.0241279965637855,0.2638012594610337,0.04304224520812533,1.0,-3.7557845864249115,
Gucheng,cyclic_adjacency,11,True,0.010105407045963345,0.28006704252436143,0.04030751259292936,1.0,-4.51743649830949,
Gucheng,cyclic_adjacency,12,True,0.09632248530435836,0.28206719314062983,0.04381085806872648,1.0,-2.85963559217928,
Gucheng,cyclic_adjacency,13,True,0.02898695974631119,0.2883057449699548,0.04854042512495821,1.0,-3.603349660448489,
Gucheng,cyclic_adjacency,14,True,0.043169957461254294,0.2987949099736118,0.04846932831110551,1.0,-3.5572324678104468,
Huairou,baseline,6,True,0.10039049929906779,0.23033273335666712,0.035463243550689166,0.984375,-2.471427522198331,
Huairou,baseline,7,True,0.08533629193618253,0.23923889908859838,0.04471778142868349,0.984375,-2.3213559140721696,
Huairou,baseline,8,True,0.13922686934910863,0.2625465552860084,0.031503742565912374,0.984375,-2.640257374245904,
Huairou,baseline,9,True,0.10130858810339888,0.2766515612413886,0.03870848667646515,0.9921875,-3.0553303752025442,
Huairou,baseline,10,True,0.08849247246133661,0.31082122883711594,0.042191707576690496,1.0,-3.5542219159727364,
Huairou,baseline,11,True,0.09576735334987535,0.3216431185001332,0.04157585573721784,1.0,-3.664413243746489,
Huairou,baseline,12,True,0.09151280278603832,0.32911417214728583,0.04183686015546817,1.0,-3.8305916714976167,
Huairou,baseline,13,True,0.0700409282665393,0.31443381754803257,0.04731620891788896,1.0,-3.483811346513691,
Huairou,baseline,14,True,0.07692783986801553,0.31348327185370234,0.041843947083747945,1.0,-3.8130832318232804,
Huairou,calibration_scale_095,6,True,0.10040895898805292,0.23025590999095455,0.035327469564245984,0.984375,-2.479106759639116,
Huairou,calibration_scale_095,7,True,0.08532921917127785,0.23945280467390564,0.044790017385742925,0.984375,-2.320939805484719,
Huairou,calibration_scale_095,8,True,0.13911236871385088,0.2625896657734961,0.03153683197584767,0.984375,-2.6408580270732367,
Huairou,calibration_scale_095,9,True,0.10134833323769135,0.27673122503794567,0.038846047009110096,0.9921875,-3.045204055429706,
Huairou,calibration_scale_095,10,True,0.08846333472908624,0.3107219477724769,0.04244745625507956,1.0,-3.5316929196178117,
Huairou,calibration_scale_095,11,True,0.09577808714449694,0.32169099438245835,0.04153192663294075,1.0,-3.6688923614162925,
Huairou,calibration_scale_095,12,True,0.09149747279479781,0.3292669552327862,0.04211135370630287,1.0,-3.8083154464339257,
Huairou,calibration_scale_095,13,True,0.07006005700317072,0.3145169542217526,0.04725123198857578,1.0,-3.4895157507029286,
Huairou,calibration_scale_095,14,True,0.07686740783461876,0.31353493914064096,0.041962745973721405,1.0,-3.804090014366932,
Huairou,calibration_scale_105,6,True,0.1003741822643186,0.23040373520540647,0.035588400832264416,0.984375,-2.464390921384823,
Huairou,calibration_scale_105,7,True,0.08534236192938843,0.23904351162678134,0.044651528152463454,0.984375,-2.321757159975293,
Huairou,calibration_scale_105,8,True,0.1393311087748702,0.2625063728574434,0.03147417281411824,0.9765625,-2.6396429196232236,
Huairou,calibration_scale_105,9,True,0.1012727271129012,0.2765791487987726,0.03877617559656843,0.9921875,-3.0493611008531682,
Huairou,calibration_scale_105,10,True,0.08851928471451839,0.3109130567307311,0.04231459418474004,1.0,-3.5449363766833826,
Huairou,calibration_scale_105,11,True,0.09575788329503415,0.321599718303996,0.04162371181304436,1.0,-3.659650333467972,
Huairou,calibration_scale_105,12,True,0.0915271653218861,0.32897531869757646,0.041585875985155285,1.0,-3.851225482513698,
